Gene	CNA	Freq	chromosome	start	end	strand	Cancer_type
SLC35A1	HOMDEL	8.3	6	87470623.00	87512336.00	77	Diffuse_Large B-Cell_Lymphoma
SLC35A1	HOMDEL	9	6	87470623.00	87512336.00	77	Prostate_Adenocarcinoma
SLC35A4	AMP	6.1	5	140564446.00	140569100.00	77	Renal_Clear_Cell_Carcinoma
SLC35B1	AMP	7.3	17	49700934.00	49709014.00	3	Breast_Invasive_Ductal_Carcinoma
SLC35B2	AMP	9.3	6	44254096.00	44257890.00	3	Esophageal_Adenocarcinoma
SLC35B3	AMP	7.2	6	8411435.00	8435561.00	3	Serous_Ovarian_Cancer
SLC35B4	AMP	6.5	7	134289332.00	134316930.00	3	Serous_Ovarian_Cancer
SLC35C2	AMP	7.1	20	46345980.00	46364458.00	3	Colorectal_Adenocarcinoma
SLC35D3	HOMDEL	10.4	6	136922301.00	136925660.00	77	Diffuse_Large B-Cell_Lymphoma
SLC35D3	HOMDEL	7.5	6	136922301.00	136925660.00	77	Uveal Melanoma
SLC35E1	AMP	9.3	19	16549831.00	16572415.00	3	Serous_Ovarian_Cancer
SLC35E2A	HOMDEL	8.3	1	1734690.00	1739557.00	3	Diffuse_Large B-Cell_Lymphoma
SLC35E2A	HOMDEL	7.5	1	1734690.00	1739557.00	3	Uveal Melanoma
SLC35E2B	HOMDEL	8.3	1	1659529.00	1692795.00	3	Diffuse_Large B-Cell_Lymphoma
SLC35E2B	HOMDEL	7.5	1	1659529.00	1692795.00	3	Uveal Melanoma
SLC35E3	AMP	6.7	12	68746125.00	68793964.00	77	Adrenocortical_Carcinoma
SLC35E3	AMP	8.6	12	68746125.00	68793964.00	77	Bladder_Urothelial_Carcinoma
SLC35E3	AMP	7	12	68746125.00	68793964.00	77	Glioblastoma_Multiforme
SLC35E3	AMP	15	12	68746125.00	68793964.00	77	Sarcoma
SLC35F1	HOMDEL	10.4	6	117907264.00	118317676.00	77	Diffuse_Large B-Cell_Lymphoma
SLC35F1	HOMDEL	6.5	6	117907264.00	118317676.00	77	Prostate_Adenocarcinoma
SLC35F1	HOMDEL	6.3	6	117907264.00	118317676.00	77	Uveal Melanoma
SLC35F3	AMP	9.4	1	233904676.00	234324511.00	77	Breast_Invasive_Ductal_Carcinoma
SLC35F3	AMP	6.8	1	233904676.00	234324511.00	77	Liver_Hepatocellular_Carcinoma
SLC35G2	AMP	7.2	3	136818647.00	136855888.00	77	Cervical_Squamous_Cell_Carcinoma
SLC35G2	AMP	6	3	136818647.00	136855888.00	77	Esophageal_Adenocarcinoma
SLC35G5	AMP	6.6	8	11331012.00	11332360.00	77	Esophageal_Adenocarcinoma
SLC35G5	HOMDEL	6.8	8	11331012.00	11332360.00	77	Liver_Hepatocellular_Carcinoma
SLC35G5	HOMDEL	6.3	8	11331012.00	11332360.00	77	Serous_Ovarian_Cancer
SLC37A2	HOMDEL	8.7	11	125063302.00	125090516.00	77	Testicular_Germ_Cell_Tumors
SLC37A3	AMP	7.7	7	140293693.00	140404433.00	3	Serous_Ovarian_Cancer
SLC39A1	AMP	13.9	1	153959099.00	153968184.00	3	Cholangiocarcinoma
SLC39A1	AMP	11.2	1	153959099.00	153968184.00	3	Liver_Hepatocellular_Carcinoma
SLC39A1	AMP	9.4	1	153959099.00	153968184.00	3	Lung
SLC39A11	AMP	6	17	72645949.00	73092712.00	3	Breast_Invasive_Ductal_Carcinoma
SLC39A14	HOMDEL	6.5	8	22367278.00	22434129.00	77	Liver_Hepatocellular_Carcinoma
SLC39A14	HOMDEL	7.8	8	22367278.00	22434129.00	77	Prostate_Adenocarcinoma
SLC39A4	AMP	9.9	8	144409742.00	144416844.00	3	Esophageal_Adenocarcinoma
SLC39A4	AMP	9.8	8	144409742.00	144416844.00	3	Liver_Hepatocellular_Carcinoma
SLC39A4	AMP	26.7	8	144409742.00	144416844.00	3	Serous_Ovarian_Cancer
SLC41A1	AMP	7.8	1	205789094.00	205813748.00	3	Breast_Invasive_Ductal_Carcinoma
SLC41A1	AMP	6.3	1	205789094.00	205813748.00	3	Liver_Hepatocellular_Carcinoma
SLC41A3	AMP	6.1	3	126006357.00	126101561.00	3	Cervical_Squamous_Cell_Carcinoma
SLC44A2	AMP	8	19	10602457.00	10644557.00	77	Serous_Ovarian_Cancer
SLC44A4	HOMDEL	6.3	6	31863192.00	31879046.00	3	Diffuse_Large B-Cell_Lymphoma
SLC45A2	AMP	8.2	5	33944623.00	33984693.00	3	Esophageal_Adenocarcinoma
SLC45A2	AMP	8	5	33944623.00	33984693.00	3	Lung
SLC45A3	AMP	8.1	1	205657851.00	205680509.00	3	Breast_Invasive_Ductal_Carcinoma
SLC45A3	AMP	6.5	1	205657851.00	205680509.00	3	Liver_Hepatocellular_Carcinoma
SLC45A4	AMP	11	8	141207166.00	141308305.00	3	Esophageal_Adenocarcinoma
SLC45A4	AMP	9.8	8	141207166.00	141308305.00	3	Liver_Hepatocellular_Carcinoma
SLC45A4	AMP	27.4	8	141207166.00	141308305.00	3	Serous_Ovarian_Cancer
SLC47A1	AMP	8.7	17	19495385.00	19579034.00	77	Sarcoma
SLC47A2	AMP	8.7	17	19678288.00	19718979.00	3	Sarcoma
SLC4A2	AMP	7.3	7	151057210.00	151076526.00	77	Serous_Ovarian_Cancer
SLC4A9	AMP	6.1	5	140360194.00	140375141.00	77	Renal_Clear_Cell_Carcinoma
SLC50A1	AMP	13.9	1	155135344.00	155138857.00	77	Cholangiocarcinoma
SLC50A1	AMP	12	1	155135344.00	155138857.00	77	Liver_Hepatocellular_Carcinoma
SLC50A1	AMP	9.2	1	155135344.00	155138857.00	77	Lung
SLC51A	AMP	14.3	3	196211487.00	196243178.00	77	Cervical_Squamous_Cell_Carcinoma
SLC51A	AMP	17	3	196211487.00	196243178.00	77	Esophageal_Adenocarcinoma
SLC51A	AMP	16.3	3	196211487.00	196243178.00	77	Serous_Ovarian_Cancer
SLC51A	AMP	6.7	3	196211487.00	196243178.00	77	Uterine_Corpus_Endometrial_Carcinoma
SLC52A2	AMP	9.9	8	144333957.00	144361286.00	77	Esophageal_Adenocarcinoma
SLC52A2	AMP	9.8	8	144333957.00	144361286.00	77	Liver_Hepatocellular_Carcinoma
SLC52A2	AMP	26.7	8	144333957.00	144361286.00	77	Serous_Ovarian_Cancer
SLC5A10	AMP	8.3	17	18950345.00	19022595.00	77	Sarcoma
SLC5A5	AMP	6.1	19	17871945.00	17895174.00	77	Serous_Ovarian_Cancer
SLC66A1L	AMP	9.9	3	157543246.00	157677749.00	77	Cervical_Squamous_Cell_Carcinoma
SLC66A1L	AMP	13.7	3	157543246.00	157677749.00	77	Esophageal_Adenocarcinoma
SLC66A1L	AMP	9.1	3	157543246.00	157677749.00	77	Head_and_Neck_Squamous
SLC6A1	AMP	8.3	3	10992186.00	11039247.00	77	Bladder_Urothelial_Carcinoma
SLC6A1-AS1	AMP	8.1	3	11006098.00	11019224.00	3	Bladder_Urothelial_Carcinoma
SLC6A11	AMP	8.3	3	10816201.00	10940714.00	77	Bladder_Urothelial_Carcinoma
SLC6A12	AMP	7.3	12	190077.00	214570.00	3	Serous_Ovarian_Cancer
SLC6A13	AMP	7.3	12	220621.00	262873.00	3	Serous_Ovarian_Cancer
SLC6A18	AMP	13.5	5	1225381.00	1246189.00	77	Adrenocortical_Carcinoma
SLC6A18	AMP	9.6	5	1225381.00	1246189.00	77	Bladder_Urothelial_Carcinoma
SLC6A18	AMP	6.5	5	1225381.00	1246189.00	77	Cervical_Squamous_Cell_Carcinoma
SLC6A18	AMP	13.7	5	1225381.00	1246189.00	77	Esophageal_Adenocarcinoma
SLC6A18	AMP	12.9	5	1225381.00	1246189.00	77	Lung
SLC6A19	AMP	13.5	5	1201595.00	1225111.00	77	Adrenocortical_Carcinoma
SLC6A19	AMP	9.6	5	1201595.00	1225111.00	77	Bladder_Urothelial_Carcinoma
SLC6A19	AMP	6.5	5	1201595.00	1225111.00	77	Cervical_Squamous_Cell_Carcinoma
SLC6A19	AMP	13.7	5	1201595.00	1225111.00	77	Esophageal_Adenocarcinoma
SLC6A19	AMP	12.9	5	1201595.00	1225111.00	77	Lung
SLC6A3	AMP	9.3	5	1392794.00	1445440.00	3	Bladder_Urothelial_Carcinoma
SLC6A3	AMP	6.1	5	1392794.00	1445440.00	3	Cervical_Squamous_Cell_Carcinoma
SLC6A3	AMP	11	5	1392794.00	1445440.00	3	Esophageal_Adenocarcinoma
SLC6A3	AMP	12.5	5	1392794.00	1445440.00	3	Lung
SLC6A8	AMP	6.3	24	153687926.00	153696588.00	77	Diffuse_Large B-Cell_Lymphoma
SLC7A10	AMP	7.5	19	33208664.00	33225850.00	3	Serous_Ovarian_Cancer
SLC7A13	AMP	9	8	86214063.00	86321146.00	3	Breast_Invasive_Ductal_Carcinoma
SLC7A13	AMP	8.2	8	86214063.00	86321146.00	3	Liver_Hepatocellular_Carcinoma
SLC7A14	AMP	15.7	3	170459548.00	170586075.00	3	Cervical_Squamous_Cell_Carcinoma
SLC7A14	AMP	20.3	3	170459548.00	170586075.00	3	Esophageal_Adenocarcinoma
SLC7A14	AMP	24.1	3	170459548.00	170586075.00	3	Serous_Ovarian_Cancer
SLC7A14	AMP	6.4	3	170459548.00	170586075.00	3	Stomach_Adenocarcinoma
SLC7A14	AMP	6.1	3	170459548.00	170586075.00	3	Uterine_Corpus_Endometrial_Carcinoma
SLC7A2	HOMDEL	6.3	8	17497088.00	17570573.00	77	Diffuse_Large B-Cell_Lymphoma
SLC7A2	HOMDEL	6.5	8	17497088.00	17570573.00	77	Liver_Hepatocellular_Carcinoma
SLC7A9	AMP	8.2	19	32830509.00	32869767.00	3	Serous_Ovarian_Cancer
SLC9A3	AMP	13.5	5	470456.00	524449.00	3	Adrenocortical_Carcinoma
SLC9A3	AMP	9.6	5	470456.00	524449.00	3	Bladder_Urothelial_Carcinoma
SLC9A3	AMP	6.5	5	470456.00	524449.00	3	Cervical_Squamous_Cell_Carcinoma
SLC9A3	AMP	13.2	5	470456.00	524449.00	3	Esophageal_Adenocarcinoma
SLC9A3	AMP	12.9	5	470456.00	524449.00	3	Lung
SLC9A8	AMP	7.1	20	49812713.00	49892242.00	77	Colorectal_Adenocarcinoma
SLC9A9	AMP	7.8	3	143265222.00	143848485.00	3	Cervical_Squamous_Cell_Carcinoma
SLC9A9	AMP	7.7	3	143265222.00	143848485.00	3	Esophageal_Adenocarcinoma
SLC9A9	AMP	6.8	3	143265222.00	143848485.00	3	Serous_Ovarian_Cancer
SLC9A9-AS1	AMP	7.2	3	143342246.00	143347071.00	77	Cervical_Squamous_Cell_Carcinoma
SLC9A9-AS1	AMP	7.1	3	143342246.00	143347071.00	77	Esophageal_Adenocarcinoma
SLC9A9-AS1	AMP	6.2	3	143342246.00	143347071.00	77	Head_and_Neck_Squamous
SLC9C2	AMP	8.3	1	173500460.00	173603072.00	3	Cholangiocarcinoma
SLC9C2	AMP	8.2	1	173500460.00	173603072.00	3	Liver_Hepatocellular_Carcinoma
SLCO1A2	AMP	7.4	12	21264600.00	21419594.00	3	Testicular_Germ_Cell_Tumors
SLCO1B1	AMP	8.1	12	21131194.00	21239796.00	77	Testicular_Germ_Cell_Tumors
SLCO1B3	AMP	7.4	12	20810702.00	20916911.00	77	Testicular_Germ_Cell_Tumors
SLCO1B7	AMP	6.7	12	20962768.00	21090106.00	77	Testicular_Germ_Cell_Tumors
SLCO1C1	AMP	7.4	12	20695332.00	20753386.00	77	Testicular_Germ_Cell_Tumors
SLCO2A1	AMP	6.5	3	133932701.00	134052184.00	3	Cervical_Squamous_Cell_Carcinoma
SLCO2B1	AMP	7.7	11	75100563.00	75206549.00	77	Esophageal_Adenocarcinoma
SLCO2B1	AMP	7	11	75100563.00	75206549.00	77	Serous_Ovarian_Cancer
SLCO4A1	AMP	6.8	20	62642503.00	62685785.00	77	Colorectal_Adenocarcinoma
SLCO4A1	AMP	7	20	62642503.00	62685785.00	77	Serous_Ovarian_Cancer
SLCO4A1-AS1	AMP	6.8	20	62663019.00	62666724.00	3	Colorectal_Adenocarcinoma
SLCO4A1-AS1	AMP	6.8	20	62663019.00	62666724.00	3	Serous_Ovarian_Cancer
SLCO5A1	AMP	8.4	8	69667046.00	69834978.00	3	Liver_Hepatocellular_Carcinoma
SLCO5A1	AMP	7.4	8	69667046.00	69834978.00	3	Prostate_Adenocarcinoma
SLFNL1	AMP	8.7	1	41015589.00	41023237.00	3	Serous_Ovarian_Cancer
SLFNL1-AS1	AMP	8.7	1	41014590.00	41043890.00	77	Serous_Ovarian_Cancer
SLIT3	AMP	6.5	5	168661733.00	169301139.00	3	Renal_Clear_Cell_Carcinoma
SLIT3-AS1	AMP	6.5	5	169013227.00	169037998.00	77	Renal_Clear_Cell_Carcinoma
SLITRK3	AMP	12.3	3	165186720.00	165197109.00	3	Cervical_Squamous_Cell_Carcinoma
SLITRK3	AMP	15.9	3	165186720.00	165197109.00	3	Esophageal_Adenocarcinoma
SLITRK3	AMP	15.7	3	165186720.00	165197109.00	3	Serous_Ovarian_Cancer
SLPI	AMP	8.1	20	45252239.00	45254564.00	3	Colorectal_Adenocarcinoma
SLU7	AMP	6.1	5	160401641.00	160421711.00	3	Renal_Clear_Cell_Carcinoma
SLURP1	AMP	9.3	8	142740949.00	142742406.00	3	Esophageal_Adenocarcinoma
SLURP1	AMP	9.8	8	142740949.00	142742406.00	3	Liver_Hepatocellular_Carcinoma
SLURP1	AMP	25.9	8	142740949.00	142742406.00	3	Serous_Ovarian_Cancer
SMAD4	HOMDEL	8.2	18	51028394.00	51085045.00	77	Esophageal_Adenocarcinoma
SMAD4	HOMDEL	6.2	18	51028394.00	51085045.00	77	Stomach_Adenocarcinoma
SMAP2	AMP	8	1	40344850.00	40423326.00	77	Serous_Ovarian_Cancer
SMARCA4	AMP	8.2	19	10960932.00	11079426.00	77	Serous_Ovarian_Cancer
SMARCC1	HOMDEL	6.3	3	47585269.00	47782106.00	3	Diffuse_Large B-Cell_Lymphoma
SMARCD2	AMP	7.3	17	63832081.00	63843065.00	3	Breast_Invasive_Ductal_Carcinoma
SMARCD3	AMP	7.5	7	151238764.00	151277896.00	3	Serous_Ovarian_Cancer
SMARCE1	AMP	10.4	17	40624962.00	40648654.00	3	Esophageal_Adenocarcinoma
SMARCE1	AMP	7.1	17	40624962.00	40648654.00	3	Stomach_Adenocarcinoma
SMC4	AMP	9.2	3	160399274.00	160434954.00	77	Cervical_Squamous_Cell_Carcinoma
SMC4	AMP	13.2	3	160399274.00	160434954.00	77	Esophageal_Adenocarcinoma
SMC4	AMP	11	3	160399274.00	160434954.00	77	Serous_Ovarian_Cancer
SMCO1	AMP	14.3	3	196506879.00	196515346.00	3	Cervical_Squamous_Cell_Carcinoma
SMCO1	AMP	17	3	196506879.00	196515346.00	3	Esophageal_Adenocarcinoma
SMCO1	AMP	16.1	3	196506879.00	196515346.00	3	Serous_Ovarian_Cancer
SMCO1	AMP	6.3	3	196506879.00	196515346.00	3	Uterine_Corpus_Endometrial_Carcinoma
SMCO2	AMP	7.5	12	27446736.00	27502185.00	77	Serous_Ovarian_Cancer
SMCO2	AMP	7.4	12	27446736.00	27502185.00	77	Testicular_Germ_Cell_Tumors
SMCP	AMP	8.3	1	152878322.00	152885047.00	77	Cholangiocarcinoma
SMCP	AMP	10.4	1	152878322.00	152885047.00	77	Liver_Hepatocellular_Carcinoma
SMCP	AMP	9.6	1	152878322.00	152885047.00	77	Lung
SMCR5	AMP	7.9	17	17776686.00	17779529.00	3	Sarcoma
SMCR8	AMP	9.1	17	18315293.00	18328056.00	77	Sarcoma
SMG5	AMP	8.2	1	156249224.00	156282825.00	3	Breast_Invasive_Ductal_Carcinoma
SMG5	AMP	11.1	1	156249224.00	156282825.00	3	Cholangiocarcinoma
SMG5	AMP	10.6	1	156249224.00	156282825.00	3	Liver_Hepatocellular_Carcinoma
SMG7	AMP	6.4	1	183472216.00	183598246.00	77	Breast_Invasive_Ductal_Carcinoma
SMG7	AMP	8.3	1	183472216.00	183598246.00	77	Cholangiocarcinoma
SMG7	AMP	7.1	1	183472216.00	183598246.00	77	Liver_Hepatocellular_Carcinoma
SMG7-AS1	AMP	6.1	1	183460874.00	183472896.00	3	Breast_Invasive_Ductal_Carcinoma
SMG7-AS1	AMP	8.3	1	183460874.00	183472896.00	3	Cholangiocarcinoma
SMG7-AS1	AMP	7.1	1	183460874.00	183472896.00	3	Liver_Hepatocellular_Carcinoma
SMG8	AMP	7.3	17	59209400.00	59215239.00	77	Breast_Invasive_Ductal_Carcinoma
SMIM1	HOMDEL	8.3	1	3772749.00	3775982.00	77	Diffuse_Large B-Cell_Lymphoma
SMIM10L1	AMP	6	12	11171194.00	11176016.00	77	Testicular_Germ_Cell_Tumors
SMIM13	AMP	8.2	6	11093834.00	11138733.00	77	Serous_Ovarian_Cancer
SMIM19	AMP	7.7	8	42541155.00	42555195.00	77	Breast_Invasive_Ductal_Carcinoma
SMIM19	AMP	7.1	8	42541155.00	42555195.00	77	Esophageal_Adenocarcinoma
SMIM2	HOMDEL	8.8	13	44143150.00	44161257.00	3	Prostate_Adenocarcinoma
SMIM2-AS1	HOMDEL	8.8	13	44110451.00	44240517.00	77	Prostate_Adenocarcinoma
SMIM2-IT1	HOMDEL	8.8	13	44146470.00	44158222.00	3	Prostate_Adenocarcinoma
SMIM23	AMP	6.9	5	171782432.00	171796126.00	77	Renal_Clear_Cell_Carcinoma
SMIM7	AMP	8.9	19	16630751.00	16660442.00	3	Serous_Ovarian_Cancer
SMIM8	HOMDEL	8.3	6	87322583.00	87399749.00	77	Diffuse_Large B-Cell_Lymphoma
SMIM8	HOMDEL	9.4	6	87322583.00	87399749.00	77	Prostate_Adenocarcinoma
SMIM9	AMP	6.3	24	154823348.00	154834662.00	3	Diffuse_Large B-Cell_Lymphoma
SMLR1	HOMDEL	8.3	6	130827406.00	130837135.00	77	Diffuse_Large B-Cell_Lymphoma
SMLR1	HOMDEL	7.5	6	130827406.00	130837135.00	77	Uveal Melanoma
SMOC2	HOMDEL	6.3	6	168441151.00	168673445.00	77	Uveal Melanoma
SMPD2	HOMDEL	10.4	6	109440724.00	109443919.00	77	Diffuse_Large B-Cell_Lymphoma
SMPD2	HOMDEL	8.4	6	109440724.00	109443919.00	77	Prostate_Adenocarcinoma
SMPD2	HOMDEL	6.3	6	109440724.00	109443919.00	77	Uveal Melanoma
SMPDL3A	HOMDEL	8.3	6	122789049.00	122809720.00	77	Diffuse_Large B-Cell_Lymphoma
SMPDL3A	HOMDEL	7.5	6	122789049.00	122809720.00	77	Uveal Melanoma
SMURF1	AMP	11.5	7	99027440.00	99144108.00	3	Esophageal_Adenocarcinoma
SMURF1	AMP	6.8	7	99027440.00	99144108.00	3	Stomach_Adenocarcinoma
SMURF2	AMP	7.2	17	64542282.00	64662307.00	3	Breast_Invasive_Ductal_Carcinoma
SMYD2	AMP	6.2	1	214281102.00	214337131.00	77	Breast_Invasive_Ductal_Carcinoma
SMYD2	AMP	6.8	1	214281102.00	214337131.00	77	Liver_Hepatocellular_Carcinoma
SMYD3	AMP	9.6	1	245749342.00	246507312.00	3	Breast_Invasive_Ductal_Carcinoma
SMYD3	HOMDEL	6.3	1	245749342.00	246507312.00	3	Diffuse_Large B-Cell_Lymphoma
SMYD3	AMP	7.1	1	245749342.00	246507312.00	3	Liver_Hepatocellular_Carcinoma
SNAI1	AMP	6.9	20	49982980.00	49988886.00	77	Colorectal_Adenocarcinoma
SNAP47	AMP	8.3	1	227728200.00	227781826.00	77	Breast_Invasive_Ductal_Carcinoma
SNAP91	HOMDEL	8.3	6	83552880.00	83709691.00	3	Diffuse_Large B-Cell_Lymphoma
SNAP91	HOMDEL	7.4	6	83552880.00	83709691.00	3	Prostate_Adenocarcinoma
SNAPIN	AMP	11.1	1	153658703.00	153661852.00	77	Cholangiocarcinoma
SNAPIN	AMP	10.9	1	153658703.00	153661852.00	77	Liver_Hepatocellular_Carcinoma
SNAPIN	AMP	9.2	1	153658703.00	153661852.00	77	Lung
SNCB	AMP	7.3	5	176620082.00	176630556.00	3	Renal_Clear_Cell_Carcinoma
SNED1	HOMDEL	7.5	2	240998618.00	241095568.00	77	Sarcoma
SNHG11	AMP	7.3	20	38446343.00	38450940.00	77	Colorectal_Adenocarcinoma
SNHG17	AMP	7.3	20	38419638.00	38435409.00	3	Colorectal_Adenocarcinoma
SNHG18	AMP	9.1	5	9546170.00	9550725.00	77	Bladder_Urothelial_Carcinoma
SNHG18	AMP	10.4	5	9546170.00	9550725.00	77	Esophageal_Adenocarcinoma
SNHG18	AMP	9.8	5	9546170.00	9550725.00	77	Lung
SNHG28	AMP	10.5	1	159834480.00	159855071.00	3	Bladder_Urothelial_Carcinoma
SNHG28	AMP	8.8	1	159834480.00	159855071.00	3	Breast_Invasive_Ductal_Carcinoma
SNHG28	AMP	13.9	1	159834480.00	159855071.00	3	Cholangiocarcinoma
SNHG28	AMP	9.8	1	159834480.00	159855071.00	3	Liver_Hepatocellular_Carcinoma
SNHG29	AMP	9.1	17	16438767.00	16480249.00	77	Sarcoma
SNHG32	HOMDEL	6.3	6	31834608.00	31839766.00	77	Diffuse_Large B-Cell_Lymphoma
SNHG5	HOMDEL	8.3	6	85650491.00	85678932.00	3	Diffuse_Large B-Cell_Lymphoma
SNHG5	HOMDEL	9	6	85650491.00	85678932.00	3	Prostate_Adenocarcinoma
SNHG6	AMP	6.8	8	66920561.00	66926398.00	3	Breast_Invasive_Ductal_Carcinoma
SNHG6	AMP	6.3	8	66920561.00	66926398.00	3	Liver_Hepatocellular_Carcinoma
SNIP1	AMP	7.5	1	37534449.00	37554293.00	3	Serous_Ovarian_Cancer
SNORA14B	AMP	9.9	1	235127803.00	235127937.00	3	Breast_Invasive_Ductal_Carcinoma
SNORA14B	AMP	6.5	1	235127803.00	235127937.00	3	Liver_Hepatocellular_Carcinoma
SNORA15	AMP	6.6	7	56060470.00	56060602.00	77	Esophageal_Adenocarcinoma
SNORA15	AMP	10.4	7	56060470.00	56060602.00	77	Glioblastoma_Multiforme
SNORA16B	AMP	6.2	1	212352816.00	212352950.00	77	Breast_Invasive_Ductal_Carcinoma
SNORA16B	AMP	6.3	1	212352816.00	212352950.00	77	Liver_Hepatocellular_Carcinoma
SNORA20	HOMDEL	6.3	6	159780250.00	159780381.00	3	Uveal Melanoma
SNORA21	AMP	6.4	17	38852863.00	38852994.00	3	Breast_Invasive_Ductal_Carcinoma
SNORA21	AMP	6	17	38852863.00	38852994.00	3	Esophageal_Adenocarcinoma
SNORA29	HOMDEL	6.3	6	159785594.00	159785733.00	3	Uveal Melanoma
SNORA31	HOMDEL	9.4	13	45337480.00	45337609.00	3	Prostate_Adenocarcinoma
SNORA33	HOMDEL	6.3	6	132817219.00	132817348.00	77	Diffuse_Large B-Cell_Lymphoma
SNORA33	HOMDEL	7.5	6	132817219.00	132817348.00	77	Uveal Melanoma
SNORA36A	AMP	6.3	24	154768528.00	154768659.00	77	Diffuse_Large B-Cell_Lymphoma
SNORA36B	AMP	6.8	1	220200546.00	220200676.00	3	Breast_Invasive_Ductal_Carcinoma
SNORA37	AMP	6.3	18	54222284.00	54222412.00	3	Diffuse_Large B-Cell_Lymphoma
SNORA38	HOMDEL	6.3	6	31623079.00	31623210.00	77	Diffuse_Large B-Cell_Lymphoma
SNORA38B	AMP	7.2	17	67740669.00	67740799.00	77	Breast_Invasive_Ductal_Carcinoma
SNORA4	AMP	14	3	186787612.00	186787749.00	77	Cervical_Squamous_Cell_Carcinoma
SNORA4	AMP	15.4	3	186787612.00	186787749.00	77	Esophageal_Adenocarcinoma
SNORA4	AMP	16.4	3	186787612.00	186787749.00	77	Serous_Ovarian_Cancer
SNORA50C	AMP	7.2	17	64146339.00	64146471.00	77	Breast_Invasive_Ductal_Carcinoma
SNORA55	AMP	9.1	1	39567374.00	39567508.00	3	Serous_Ovarian_Cancer
SNORA56	AMP	6.3	24	154774998.00	154775126.00	77	Diffuse_Large B-Cell_Lymphoma
SNORA60	AMP	7.3	20	38449370.00	38449503.00	77	Colorectal_Adenocarcinoma
SNORA63	AMP	14	1	37884237.00	37884317.00	77	Cervical_Squamous_Cell_Carcinoma
SNORA63	AMP	15.4	1	37884237.00	37884317.00	77	Esophageal_Adenocarcinoma
SNORA63	AMP	16.4	1	37884237.00	37884317.00	77	Serous_Ovarian_Cancer
SNORA68	AMP	6.1	19	17862588.00	17862720.00	77	Serous_Ovarian_Cancer
SNORA70	AMP	6.3	1	12221148.00	12221271.00	3	Diffuse_Large B-Cell_Lymphoma
SNORA70B	AMP	18.8	2	61417244.00	61417378.00	3	Diffuse_Large B-Cell_Lymphoma
SNORA70E	AMP	6.3	11	83041464.00	83041598.00	3	Serous_Ovarian_Cancer
SNORA70G	AMP	6.3	12	68627234.00	68627375.00	3	Sarcoma
SNORA71A	AMP	7.3	20	38427309.00	38427442.00	3	Colorectal_Adenocarcinoma
SNORA71B	AMP	7.3	20	38425083.00	38425354.00	3	Colorectal_Adenocarcinoma
SNORA71C	AMP	7.3	20	38429670.00	38429803.00	3	Colorectal_Adenocarcinoma
SNORA71D	AMP	7.3	20	38433865.00	38433998.00	3	Colorectal_Adenocarcinoma
SNORA71E	AMP	7.3	20	38448084.00	38448215.00	77	Colorectal_Adenocarcinoma
SNORA72	AMP	9.3	1	205731221.00	205731352.00	3	Bladder_Urothelial_Carcinoma
SNORA72	AMP	11.1	1	205731221.00	205731352.00	3	Breast_Invasive_Ductal_Carcinoma
SNORA72	AMP	7.4	1	205731221.00	205731352.00	3	Liver_Hepatocellular_Carcinoma
SNORA74B	AMP	7.3	5	173020728.00	173020928.00	77	Renal_Clear_Cell_Carcinoma
SNORA77	AMP	7.2	1	203729581.00	203729705.00	77	Breast_Invasive_Ductal_Carcinoma
SNORA77	AMP	6.3	1	203729581.00	203729705.00	77	Liver_Hepatocellular_Carcinoma
SNORA7A	AMP	9.3	3	12840312.00	12840450.00	3	Bladder_Urothelial_Carcinoma
SNORA7B	AMP	6.1	3	129397210.00	129397348.00	3	Cervical_Squamous_Cell_Carcinoma
SNORA80E	AMP	8.5	1	155919909.00	155920045.00	3	Breast_Invasive_Ductal_Carcinoma
SNORA80E	AMP	11.1	1	155919909.00	155920045.00	3	Cholangiocarcinoma
SNORA80E	AMP	11.4	1	155919909.00	155920045.00	3	Liver_Hepatocellular_Carcinoma
SNORA80E	AMP	7.5	1	155919909.00	155920045.00	3	Uterine_Corpus_Endometrial_Carcinoma
SNORA81	AMP	14	3	186786675.00	186786852.00	77	Cervical_Squamous_Cell_Carcinoma
SNORA81	AMP	15.4	3	186786675.00	186786852.00	77	Esophageal_Adenocarcinoma
SNORA81	AMP	16.4	3	186786675.00	186786852.00	77	Serous_Ovarian_Cancer
SNORD100	HOMDEL	6.3	6	132816802.00	132816877.00	77	Diffuse_Large B-Cell_Lymphoma
SNORD100	HOMDEL	7.5	6	132816802.00	132816877.00	77	Uveal Melanoma
SNORD101	HOMDEL	6.3	6	132815307.00	132815379.00	77	Diffuse_Large B-Cell_Lymphoma
SNORD101	HOMDEL	7.5	6	132815307.00	132815379.00	77	Uveal Melanoma
SNORD104	AMP	7.2	17	64146083.00	64146152.00	77	Breast_Invasive_Ductal_Carcinoma
SNORD105	AMP	7	19	10107651.00	10107735.00	77	Serous_Ovarian_Cancer
SNORD105B	AMP	7.2	19	10109757.00	10109835.00	77	Serous_Ovarian_Cancer
SNORD117	HOMDEL	6.3	6	31536374.00	31536449.00	3	Diffuse_Large B-Cell_Lymphoma
SNORD12	AMP	6.8	20	49280683.00	49280772.00	77	Colorectal_Adenocarcinoma
SNORD123	AMP	9.1	5	9548836.00	9548905.00	77	Bladder_Urothelial_Carcinoma
